,TOOL_NAME,LOTID,GLSID,RECIPEID,MODEL_NAME,TIME_STAMP,PAS?∞Îèô?¨Î?,MP_ALLSTEP.INNER_TEMP.Mean,MP_ALLSTEP.INNER_TEMP.Stdev,MP_ALLSTEP.OUTER_TEMP.Mean,MP_ALLSTEP.OUTER_TEMP.Stdev,MP_ALLSTEP.WALLHTR_TEMP1.Mean,MP_ALLSTEP.WALLHTR_TEMP1.Stdev,MP_STEP1_First10sec.PC_PRESSURE.Area,MP_STEP1_First10sec.PC_PRESSURE.Min,MP_STEP3.MATCHER_VDC.Mean,MP_STEP3.MATCHER_VDC.Stdev,MP_STEP3.MATCHER_VPP.Mean,MP_STEP3.MATCHER_VPP.Stdev,MP_STEP3.N2_FLOW.Mean,MP_STEP3.N2_FLOW.Stdev,MP_STEP3.NH3_FLOW.Mean,MP_STEP3.NH3_FLOW.Stdev,MP_STEP3.PC_PRESSURE.Stdev,MP_STEP3.PC_TV_ANGLE.Mean,MP_STEP3.PC_TV_ANGLE.Stdev,MP_STEP3.RFGEN_FORWARD.Mean,MP_STEP3.RFGEN_FORWARD.Stdev,MP_STEP3_No_Shift.RFGEN_REFLECT.Max,MP_STEP4.MATCHER_VDC.Mean,MP_STEP4.MATCHER_VDC.Stdev,MP_STEP4.MATCHER_VPP.Mean,MP_STEP4.MATCHER_VPP.Stdev,MP_STEP4.N2_FLOW.Mean,MP_STEP4.N2_FLOW.Stdev,MP_STEP4.NH3_FLOW.Mean,MP_STEP4.NH3_FLOW.Stdev,MP_STEP4.PC_PRESSURE.Stdev,MP_STEP4.PC_TV_ANGLE.Mean,MP_STEP4.PC_TV_ANGLE.Stdev,MP_STEP4.RFGEN_FORWARD.Mean,MP_STEP4.RFGEN_FORWARD.Stdev,MP_STEP4.SIH4_FLOW.Mean,MP_STEP4.SIH4_FLOW.Stdev,MP_STEP4_No_Shift.RFGEN_REFLECT.Max,MP_STEP5_to_Last_PWR_Lift.RFGEN_REFLECT.Max,MP_STEP4.EI2.Max,MP_STEP4.EI3.Max,MP_STEP4.EI4.Max,Normal/Abnormal,Ï∂îÍ??ïÎ≥¥_Data_Resume
1530,Tool2,P8CA16004X00,P8CA16003A04,RUN_1ST_23,CA,2011-06-08 7:20,OK,340.26,0.582118602,359.24,0.492889336,130,0,0.07975,0,34.89,0.321038221,1808.64,3.602911672,40010.99,20.44447631,25007.91,16.88147072,0,22.71,0.018711112,9889.3,2.10661135,1144.11,60.91,0.677485516,2600.79,2.254443158,66027.8,33.02094059,29011.52,16.00793197,0.000192194,33.04,0.054740953,22723.13,2.98921429,6787.55,2.336352568,233.41,691.69,100.32,99.61,98.82,Normal,Normal
1531,Tool1,P8CA16004X00,P8CA16003C16,RUN_1ST_23,CA,2011-06-08 7:25,OK,338.64,0.539621987,358.69,0.464322361,131,0,0.113625,0.01,31,0,1985.47,4.850492009,40019.53,38.0280294,24984.23,5.205413347,0,23.09,0.015689538,10005.62,1.928463376,453.64,55.14,0.749899378,2961.6,3.41312898,66005.72,28.99963687,28989.97,5.911377128,0.00027984,33.72,0.040619181,22969.5,2.642938564,6803.66,2.370560122,222.67,258.32,100.51,99.38,98.13,Normal,Normal
1532,Tool4,P8CA16004X00,P8CA16003C09,RUN_1ST_23,CA,2011-06-08 7:30,OK,337.9,0.658955823,358.91,0.289286937,131.11,0.317942664,0.096,0,32,0,1879.25,2.958039892,40050.61,23.63285914,25013.46,7.782859113,0.000290803,22.78,0.013997508,9901.66,1.834550788,975.65,52.24,0.430628844,2730.41,3.996915947,66039.22,35.67858966,29020.4,7.622355583,0.000240008,33.19,0.051696967,22737.85,2.428334226,6804.15,2.728482082,134.29,124.28,100.42,99.53,98.07,Normal,Normal
1533,Tool1,P8CA16004X00,P8CA16003C06,RUN_1ST_23,CA,2011-06-08 7:31,OK,338.57,0.495244163,359.13,0.356427402,131.43,0.495024616,0.109125,0.01,32.44,0.502518908,1988.42,4.984014852,40013.84,47.1140232,24984.64,4.674014821,0,23.22,0.009363587,10006.02,1.897478474,381.86,57.25,0.629385617,2962.96,3.084277713,66005.42,34.25906404,28990.64,6.273220364,0.000194127,33.79,0.057680455,22970.14,2.752712812,6804.35,1.862270695,240.25,638.47,100.27,98.84,97.32,Normal,Normal
1534,Tool4,P8CA16004Y00,P8CA16003D01,RUN_1ST_23,CA,2011-06-08 7:55,OK,338.63,0.484304703,359.01,0.119701803,132,0,0.087125,0,34,0,1876.16,4.313004574,40056.93,16.25331635,25012.62,3.550062437,0,23.07,0.008589782,9900.66,1.899107128,1092.35,55.09,0.289928807,2729.32,7.899560439,66038.85,35.58289058,29020.49,7.009146613,0.000219874,33.7,0.070156513,22737.45,2.994609367,6805.19,1.670958704,126.96,453.15,100.68,99.93,98.38,Normal,Normal
1535,Tool1,P8CA16003Y00,P8CA16003Y19,RUN_1ST_23,CA,2011-06-08 8:08,OK,339.92,0.601502376,359.24,0.506374381,131,0,0.112875,0.01,37,0,1994.62,4.633322433,40012.37,51.36347798,24985.05,5.536489969,0,23.69,0.006211752,10005.33,1.601246403,412.62,62.32,0.56275718,2961.95,1.82957343,66000.62,37.22707874,28990.51,8.088378063,0.000182482,34.42,0.063594782,22970.3,2.692067484,6803.46,2.137472353,229.02,971.49,100.46,98.86,97.28,Normal,Normal
1536,Tool3,P8CA16003800,P8CA16003817,RUN_1ST_23,CA,2011-06-08 8:26,NG,338.74,0.500306445,359.27,0.443889662,133,0,0.086,0,40.87,0.343775825,1978.96,4.358667204,40103.52,30.58551332,24986.67,20.34444418,0,20.88,0.02040499,9893.22,2.202326647,428.98,70.42,0.651456391,2943.62,2.147786324,66109.51,21.17088196,28993.83,11.68943247,0.000306715,31.54,0.054356127,22743.84,2.3307785,6783.5,2.478268596,160.17,106.21,100.64,99.68,99.39,Normal,Normal
1537,Tool2,P8CA16003800,P8CA16003815,RUN_1ST_23,CA,2011-06-08 8:28,NG,339.34,0.65905183,359.42,0.493268455,131,0,0.07975,0.01,32,0,1806.05,3.964696214,40030.13,24.43225848,25008.6,12.62255011,0.000321038,22.56,0.034002705,9889.3,2.069263152,959.53,57.53,0.610860749,2594.92,2.46067485,66035.44,31.45321017,29010.65,18.68420878,0.000290929,32.73,0.057767966,22724.07,3.003736309,6787.67,2.512962305,181.41,112.31,99.88,99.26,98.33,Normal,Normal
1538,Tool4,P8CA16003800,P8CA16003807,RUN_1ST_23,CA,2011-06-08 8:35,NG,336.93,0.619325574,358.65,0.477382093,132,0,0.094395,0.01,24,0,1881.43,2.928589845,40056.6,24.33748395,25012,6.394964134,0,22.24,0.013954017,9901.95,1.60195952,1246.41,38.53,1.027651492,2742.06,3.297794419,66037.5,33.35233336,29020.37,5.409600283,0.000219874,32.48,0.045310133,22739.45,2.354018253,6805.67,1.44373294,140.15,120.12,100.58,100.15,99.33,Normal,Normal
1539,Tool3,P8CA16005200,P8CA16004305,RUN_1ST_23,CA,2011-06-08 9:03,NG,337.29,0.513618618,359.15,0.354960845,133,0,0.093125,0,32,0,1986.73,3.64566991,40086.76,20.47786051,24987.28,21.66860764,0,20.35,0.011755076,9892.21,1.590634973,476.35,57.33,1.050585015,2971.81,2.602469439,66100.31,28.05675685,28994.48,16.70679134,0.000375285,30.83,0.029979985,22744.01,2.7876544,6784.47,2.711080823,155.28,850.88,100.49,100.5,101.11,Normal,Normal
1540,Tool4,P8CA16005200,P8CA16004303,RUN_1ST_23,CA,2011-06-08 9:04,NG,340.19,0.396367663,359.72,0.547871649,132.95,0.227752129,0.09475,0,32,0,1884.11,4.401560788,40041.67,31.42017841,25010.21,4.735011069,0,22.77,0.022356162,9903.23,1.829315854,939.02,51.65,0.478657324,2742.09,3.152945248,66033.12,33.58687555,29018.89,8.006424422,0.00020029,33.22,0.051029517,22742.96,4.571452807,6804.72,1.197605696,142.83,292.74,100.46,100.06,99.38,Normal,Normal
1541,Tool4,P8CA16005200,P8CA16003M19,RUN_1ST_23,CA,2011-06-08 9:07,NG,339.7,0.542586345,359.3,0.457085218,133,0,0.08075,0,32,0,1879.87,4.510593591,40055.99,11.05951282,25012.51,4.479756468,0,22.83,0.012995726,9904.09,1.843150055,832.33,52.35,0.479570696,2740.78,8.155553742,66036.93,34.90909425,29019.84,9.379093313,0.000219874,33.32,0.067977041,22747.31,3.649437517,6805.67,1.186392634,128.91,167.73,100.86,100.07,98.88,Normal,Normal
1542,Tool3,P8CA16005400,P8CA16003R12,RUN_1ST_23,CA,2011-06-08 9:55,OK,339.56,0.496737063,359.56,0.496372829,134,0,0.08074,0,42.95,0.213082632,1979.49,5.238920704,40104.76,29.14719542,24985.34,22.22382656,0,21.04,0.012815239,9891.96,1.87425862,330.59,73.42,0.636218955,2946,2.689072318,66108.31,30.67592085,28994,11.1793658,0.000231116,31.94,0.034521584,22743.61,2.996087566,6783.15,2.652020808,99.62,864.07,100.98,99.83,99.11,Normal,Normal
1543,Tool3,P8CA16005400,P8CA16003R08,RUN_1ST_23,CA,2011-06-08 9:59,OK,339.55,0.497456426,359.54,0.498810031,134,0,0.085535,0,43.43,0.501055967,1978.98,4.771468675,40084.73,29.56985706,24984.67,24.08944864,0,21.1,0.018778783,9892.54,1.88458667,407.5,73.64,0.603309736,2945.77,2.433771531,66106.11,23.55831984,28994.37,11.50818005,0.000297776,32,0.067725601,22743.45,2.883609483,6784.29,1.690130385,197.03,293.72,100.46,100.18,100.32,Normal,Normal
1544,Tool4,P8CB1600JS00,P8CB1600FK12,RUN_1ST_23,CB,2011-06-08 10:08,NG,338.57,0.496126998,359.17,0.376905032,133,0,0.110375,0,28.89,0.321038221,1882.25,4.509034858,40046.94,14.06873212,25011.24,8.910585981,0,22.53,0.014913422,9895.87,1.877048285,1029.36,46.78,0.487731372,2745.05,7.003452322,66035.88,35.26104407,29019.83,9.911728525,0.000219874,32.83,0.035390321,22737.04,5.027109122,6805.67,2.169415654,132.09,122.32,100.07,99.86,99.29,Normal,Normal
1545,Tool1,P8CB1600JS00,P8CB1600FK05,RUN_1ST_23,CB,2011-06-08 10:13,NG,336.74,0.550010851,358.73,0.444915005,133,0,0.115875,0.01,28.07,0.25226249,1987.49,3.152360027,40037.76,59.83191838,24986.2,5.462929133,0,23,0.012350111,10005.9,1.784325796,491,50.91,0.955939924,2968.57,2.171816343,66007.64,34.7804027,28991.12,6.446674209,0.000195844,33.55,0.0475383,22970.32,2.56811414,6804.09,2.710458745,226.09,602.09,99.3,98.64,97.82,Normal,Normal
1546,Tool2,P8CB1600JX00,P8CB1600GY08,RUN_1ST_23,CB,2011-06-08 10:28,OK,338.9,0.614883935,359.09,0.293071548,131,0,0.078875,0,37.49,0.50552503,1803.56,3.652866593,40021.97,17.5986087,25008.04,12.7771427,0,23.06,0.011538254,9889.11,2.086228096,675.09,64.58,0.495441078,2586.64,2.596712027,66034.73,32.80539811,29012.46,12.31681977,0.000191008,33.44,0.067651156,22723.64,2.868615665,6788,4.232775033,246.35,144.3,100.45,101.02,102.17,Normal,Normal
1547,Tool1,P8CB1600JX00,P8CB1600FQ08,RUN_1ST_23,CB,2011-06-08 10:32,OK,339.12,0.664874989,359.18,0.387123994,133,0,0.11875,0.01,33.09,0.287799032,1982.18,4.691815354,40027.35,46.071878,24983.28,5.184586177,0,23.31,0.016258642,10005.21,1.787170839,371.12,58.5,0.557064341,2960.78,2.762409109,66005.22,33.32940763,28990.09,5.551275399,0.000235873,34.01,0.055008297,22970.91,2.58833124,6803.86,2.252594482,212.17,299.33,99.55,98.15,96.6,Normal,Normal
1548,Tool4,P8CB1600K000,P8CB1600FL19,RUN_1ST_23,CB,2011-06-08 10:51,OK,339.41,0.755545014,359.19,0.390061457,132,0,0.102195,0,33.56,0.502518908,1879.11,3.517632353,40047.04,12.34462426,25010.07,7.35005469,0,22.82,0.01252069,9893.79,2.469144337,869.19,54.09,0.453144816,2726.64,2.865864319,66031.56,32.00407856,29018.82,4.172346046,0.00013513,33.42,0.07653522,22721.45,3.650800956,6805.19,1.46001136,119.39,103.03,100.97,100.07,98.02,Normal,Normal
1549,Tool1,P8CB1600K000,P8CB1600GY19,RUN_1ST_23,CB,2011-06-08 11:05,OK,338.29,0.711731415,359.13,0.34084966,133,0,0.110625,0.01,36.56,0.502518908,1979.44,5.663100482,40036.79,40.82650505,24984.44,4.526764643,0,23.63,0.019259,10005.49,1.656352375,339.86,61.88,0.649098997,2946.74,4.964469647,66010.1,35.48475716,28990.28,6.567295845,0.000183619,34.5,0.065219418,22970.38,2.595845438,6802.87,2.737278632,208.51,461.94,99.89,98.47,96.75,Normal,Normal
1550,Tool3,P8CA16005600,P8CA16004213,RUN_1ST_23,CA,2011-06-08 11:20,OK,339.62,0.485721524,359.58,0.493997477,135,0,0.083,0,41.91,0.287799032,1981.84,3.901954962,40093.43,29.47109932,24988.5,24.30606148,0,20.95,0.0147436,9892.16,1.307843906,387.23,71.79,0.643774832,2950.09,2.709730727,66108.46,24.86021815,28994.81,10.57684235,0.00023546,31.81,0.060640048,22743.51,2.939382398,6783.31,2.727734869,176.28,159.19,100.31,99.72,99.14,Normal,Normal
1551,Tool2,P8CA16005700,P8CA16003V05,RUN_1ST_23,CA,2011-06-08 11:28,OK,340.09,0.717326074,359.71,0.454018032,132,0,0.07375,0,35,0,1804.82,3.332272558,40031.41,22.93101262,25006.14,4.76472276,0.000287799,22.71,0.041114523,9889.4,1.581023795,703.9,61.17,0.598407844,2592.91,2.541453644,66035.47,31.63779984,29011.81,8.331718825,0.000276489,33.02,0.042629542,22723.39,3.083950221,6787.97,2.567951183,212.66,142.34,100.33,100.86,102,Normal,Normal
1552,Tool4,P8CA16005800,P8CA16003V16,RUN_1ST_23,CA,2011-06-08 11:44,NG,339.41,0.492456649,359.4,0.490346972,133.6,0.490346972,0.09426,0,30,0,1881.2,4.688477171,40047.04,15.17982782,25011.36,7.444175858,0.000287799,22.64,0.010357255,9868.24,2.026938759,1169.26,48.85,0.482041846,2742.47,7.170927464,66035.8,30.92985309,29020.58,8.913938128,0.000257154,32.98,0.06529968,22660.02,6.74125798,6804.68,2.168053003,131.36,128.67,100.4,100.21,99.71,Normal,Normal
1553,Tool4,P8CA16005800,P8CA16003Q05,RUN_1ST_23,CA,2011-06-08 11:49,NG,339.57,0.495646655,359.46,0.499014166,134,0,0.08875,0,31,0,1879.57,3.5789938,40057.6,13.5512909,25012.9,3.248840566,0,22.75,0.021250544,9854.84,1.782117187,1083.07,50.78,0.41839191,2736.91,2.804985716,66035.16,31.72918356,29021.17,9.343022771,0.000228595,33.1,0.074109562,22670.93,10.49091785,6805.67,1.765812672,105.96,95.22,100.53,99.89,98.75,Normal,Normal
1554,Tool4,P8CA16005800,P8CA16003V13,RUN_1ST_23,CA,2011-06-08 11:56,NG,339.89,0.628195769,359.68,0.468300138,134,0,0.090125,0,32.14,0.347141757,1882.34,3.169206355,40049.11,18.92844214,25011.44,3.612608277,0,22.8,0.014998238,9867.37,1.990242611,884.09,52.06,0.380888371,2740.72,6.330192985,66031.76,30.77456904,29020.29,8.123266992,0.000188869,33.22,0.058620571,22669.4,10.80717145,6805.2,1.922492373,109.87,149.67,100.33,99.76,98.61,Normal,Normal
1555,Tool3,P8CA16005900,P8CA16003T03,RUN_1ST_23,CA,2011-06-08 12:01,NG,337.18,0.636118735,359,0,135,0,0.095125,0,35,0,1985.07,3.308886746,40082.4,23.85915319,24983.63,22.86321854,0,20.5,0.016138932,9892.63,1.725527542,363.55,62.55,0.859544383,2964.42,2.466580597,66109.89,22.67842239,28994.43,12.04824319,0.00030873,31.02,0.031148478,22743.44,2.525053536,6784.58,2.466672245,151.38,510.04,99.27,99.5,100.09,Normal,Normal
1556,Tool1,P8CB1600JR00,P8CB1600FJ07,RUN_1ST_23,CB,2011-06-08 12:27,OK,339.43,0.495522502,359.44,0.496137805,134,0,0.107125,0.01,38.14,0.347141757,1995.89,4.362716825,40012.65,47.02995358,24985.57,4.457502419,0,23.84,0.010909972,10005.54,1.993801392,445.34,63.77,0.484373807,2976.98,4.153980494,66011.29,30.02723147,28990.45,6.020557516,0.000169373,34.73,0.059972465,22970.48,2.8555389,6803.47,2.719025752,150.89,163.34,98.75,98.3,97.55,Normal,Normal
1557,Tool3,P8CA16005A00,P8CA16003Z02,RUN_1ST_23,CA,2011-06-08 12:41,OK,338.85,0.550072355,359.2,0.40075412,135.4,0.489578245,0.08075,0,42.8,0.408032457,1982.57,4.938683222,40091.56,22.19995709,24987.17,21.17089835,0,20.98,0.007280981,9892.88,1.339237219,401.64,73.3,0.682565751,2950.2,2.761185868,66108.82,24.99778259,28994.56,11.12482065,0.000190574,31.89,0.045374008,22743.1,2.697304293,6784.92,1.631603671,169.2,140.15,99.94,99.53,99.21,Normal,Normal
1558,Tool4,P8CA16005A00,P8CA16003T20,RUN_1ST_23,CA,2011-06-08 12:42,OK,336.49,0.500276124,358.72,0.447280594,134,0,0.1,0.01,25.42,0.499494694,1882.98,3.968563336,40049.16,12.65033251,25010.95,4.207932717,0,22.34,0.020511145,9883.05,1.89658575,1240.07,41.8,0.851141017,2750.93,5.13106925,66036.18,34.87415685,29019.91,6.048683735,0.0002992,32.62,0.067836919,22692.29,2.941997036,6805.55,2.100467066,108.89,300.8,100.01,99.72,98.94,Normal,Normal
1559,Tool2,P8CB1600K200,P8CB1600FL18,RUN_1ST_23,CB,2011-06-08 12:58,NG,339.47,0.499611701,359.55,0.498301048,132,0,0.07625,0,35.11,0.321038221,1805.02,3.295441788,40021.47,26.73334902,25007.28,21.1774084,0,22.79,0.023660745,9889.3,2.031228326,778.37,61.77,0.471764545,2592.21,2.431040229,66032.21,36.00846,29010.63,28.75835617,0.000301912,33.06,0.055459691,22723.58,3.458632209,6787.42,4.693945175,242.69,176.04,99.74,100.47,101.79,Normal,Normal
1560,Tool3,P8CB1600K800,P8CB1600GR03,RUN_1ST_23,CB,2011-06-08 13:15,OK,336.95,0.632894931,359.12,0.328848077,135,0,0.11029,0.01,32.24,0.434613494,1985.93,3.595451672,40082.04,21.38911874,24986.27,17.53208401,0,20.37,0.016718102,9892.04,2.136757171,394.56,57.8,1.080368337,2974.73,2.607073931,66103.21,23.82674962,28995.77,13.64101765,0.000277111,30.86,0.044042035,22743.15,2.485606268,6783.59,2.480738928,118.17,120.37,99.96,100.35,100.94,Normal,Normal
1561,Tool3,P8CA16005B00,P8CA16003Z18,RUN_1ST_23,CA,2011-06-08 13:35,NG,339.64,0.480239699,359.49,0.500312793,136,0,0.0865,0,39,0,1982.7,4.92539478,40093.72,30.81706728,24988.9,19.08313346,0,20.75,0.009467872,9892.38,1.470439538,402.12,68.44,0.69497647,2963.16,15.07443368,66109.75,24.8056928,28994.8,10.94066271,0.000333953,31.45,0.065557193,22743.22,2.757663519,6785.29,1.313133836,160.41,565.95,99.23,99.45,99.86,Normal,Normal
1562,Tool2,P8CB1600KB00,P8CB1600GU03,RUN_1ST_23,CB,2011-06-08 14:12,OK,339.79,0.664231292,359.56,0.496306435,133,0,0.08227,0,35.77,0.423915106,1804.73,4.530843324,40028.3,16.4613451,25006.66,7.263272857,0.000210707,22.83,0.01772917,9889.55,1.664890336,897.52,62.31,0.545843294,2594.69,2.846339337,66033.86,30.1928557,29010.39,24.47740067,0.000293053,33.15,0.067921315,22723.61,3.052657716,6787.79,2.076532507,250.5,133.06,99.77,100.32,101.6,Normal,Normal
1563,Tool2,P8CB1600KB00,P8CB1600GQ18,RUN_1ST_23,CB,2011-06-08 14:16,OK,339.51,0.512949208,359.42,0.493313464,133,0,0.0785,0,36,0,1804.56,4.159084009,40022.95,24.72105539,25009.66,11.58496867,0.000208409,22.87,0.018727175,9890.17,2.190761759,787.89,62.72,0.448568357,2592.99,2.551341878,66036.75,32.92386565,29012.14,10.32428355,0.000248389,33.19,0.046330586,22723.63,2.737962869,6786.59,9.683281787,235.37,112.8,99.99,100.73,101.99,Normal,Normal
1564,Tool4,P8CA16005G00,P8CA16004L12,RUN_1ST_23,CA,2011-06-08 14:21,OK,338.34,0.675591432,359.19,0.389932658,134,0,0.1015,0,28,0,1880.58,3.250796328,40049.64,24.0859374,25012.65,11.00693302,0,22.42,0.01543314,9883.5,1.884043245,957.09,45.58,0.521920908,2737.84,3.925623807,66031.73,34.54292469,29019.74,7.340970222,0.000225242,32.75,0.070320445,22709.11,7.345332598,6805.41,2.202189995,119.39,113.29,100.42,99.86,98.46,Normal,Normal
1565,Tool4,P8CA16005G00,P8CA16004L02,RUN_1ST_23,CA,2011-06-08 14:30,OK,339.67,0.469966755,359.5,0.500364635,134,0,0.091875,0,30,0,1879.11,4.744481111,40050.46,15.47680647,25013.8,5.501542951,0,22.63,0.011590662,9895.95,1.423183223,1020.81,49.11,0.496961239,2738.6,8.588837785,66036.42,35.28664679,29019.81,6.787945782,0.000221806,32.96,0.071154081,22724.31,4.963609516,6804.27,1.803864261,121.83,146.25,100.65,100.08,98.9,Normal,Normal
1566,Tool4,P8CB1600KH00,P8CB1600H803,RUN_1ST_23,CB,2011-06-08 14:57,NG,339.56,0.496510235,359.48,0.49998793,135,0,0.087875,0,34,0,1877.87,3.911521443,40052.74,13.6675559,25014.62,9.730221175,0,23.09,0.010357255,9908.97,1.729380601,864.31,55,0,2729.91,3.396728193,66037.09,33.95680904,29020.02,6.866968237,0.000177093,33.63,0.04087194,22752.95,2.588112982,6805.01,2.521649024,135.51,130.62,100.45,99.9,98.59,Normal,Normal
1567,Tool2,P8CB1600KJ00,P8CB1600FM01,RUN_1ST_23,CB,2011-06-08 15:13,OK,338.74,0.524476426,359.06,0.234260385,133,0,0.079875,0.01,32,0,1804.23,4.085502653,40028.3,24.40032051,25007.49,5.180765446,0.000290803,22.48,0.018118415,9890.01,2.382570314,813.77,56.91,0.583265311,2599.4,3.107566083,66036.75,30.2310807,29011.49,23.95239829,0.000231116,32.72,0.055027031,22724.39,3.850737373,6787.74,5.2462581,225.36,140.39,100.09,100.51,101.26,Normal,Normal
1568,Tool1,P8CB1600KJ00,P8CB1600FM03,RUN_1ST_23,CB,2011-06-08 15:14,OK,338.17,0.545346948,359.13,0.339065831,134.3,0.457720491,0.114375,0.01,22,0,2000.11,2.83020181,40014.65,52.58216518,24984.88,6.155290271,0,22.8,0.009520757,10006.12,1.67285509,496.61,40.44,2.818433549,2986.9,3.696877843,66005.74,29.87801521,28989.88,6.102683911,0.000138655,33.33,0.052857469,22970.16,2.435922154,6803.76,2.406349501,197.28,692.43,99.16,97.97,96.43,Normal,Normal
1569,Tool1,P8CB1600KT00,P8CB1600HV04,RUN_1ST_23,CB,2011-06-08 16:31,OK,337.63,0.738062371,359.09,0.46976758,134,0,0.1185,0.01,22,0,1993.47,3.096456017,40002.9,82.12806822,24984,4.618574642,0,22.79,0.024600912,10005.88,1.358507812,391.87,40.29,2.891977357,2984.14,3.726580513,66001.11,34.42741097,28989.85,6.247320254,0.000181621,33.31,0.063272,22970.85,2.598185588,6802.61,1.567943548,222.67,229.99,99.61,98.24,96.74,Normal,Normal
1570,Tool4,P8CB1600KU00,P8CB1600HR12,RUN_1ST_23,CB,2011-06-08 16:55,NG,336.54,0.498413573,358.85,0.358075148,135.13,0.341489014,0.09725,0,27.11,0.317820863,1880.89,3.886001814,40051.92,12.47562854,25011.9,11.38962993,0,22.44,0.01838972,9907.26,2.179135492,3754.38,44.37,0.633789956,2748.35,6.417957425,66035.47,34.36382298,29020.11,6.078964373,0.000261532,32.64,0.062963319,22753.02,2.347536238,6804.31,1.816270022,105.23,306.17,99.49,99.16,98.48,Normal,Normal
1571,Tool4,P8CB1600KX00,P8CB1600HR19,RUN_1ST_23,CB,2011-06-08 17:15,OK,339.28,0.539766562,359.11,0.312980195,134.55,0.497456426,0.098645,0,30,0,1880.09,3.353707992,40050.77,15.74913885,25012.62,6.747453784,0,22.61,0.008915862,9906.61,1.675501594,3303.18,49.59,0.492129556,2740.19,2.954323148,66032.64,40.83241824,29019.32,6.454322922,0.000221806,32.98,0.074860968,22751.8,2.256703368,6805.34,1.79768453,142.83,127.21,100.78,100.29,99.53,Normal,Normal
1572,Tool1,P8CB1600KY00,P8CB1600H706,RUN_1ST_23,CB,2011-06-08 17:46,NG,338.21,0.508577379,359.15,0.361297016,134.59,0.49180755,0.124625,0.01,22,0,1991.09,3.160999714,40018.72,47.48352815,24983.35,4.112953705,0,22.82,0.009821642,10005.41,1.607579631,453.4,40.09,2.862227831,2978.28,2.822867271,66003.1,29.53069059,28990.18,6.630076321,0.000273839,33.32,0.056109223,22969.72,2.547298532,6804.15,1.873925001,215.1,135.51,99.38,98.24,96.79,Normal,Normal
1573,Tool1,P8CB1600KP00,P8CB1600GV16,RUN_1ST_23,CB,2011-06-08 18:20,NG,338.63,0.484338675,359.22,0.414494088,135,0,0.1165,0.01,34,0,1981.91,4.19318832,40025.07,46.83541534,24986.2,6.714557256,0,23.4,0.009806203,10007,2.14861278,283.46,59.36,0.622317294,2952.62,2.461545474,66007.89,26.94526944,28990.66,6.061670292,0.000246642,34.11,0.061489833,22970.34,2.48222297,6803.91,2.616531054,239.03,876.52,99.21,98.52,97.38,Normal,Normal
1574,Tool1,P8CB1600L200,P8CB1600HC14,RUN_1ST_23,CB,2011-06-08 18:29,NG,339.3,0.653129468,359.41,0.492876933,135,0,0.108875,0.01,36,0,1982.58,4.997676228,39997.56,83.11889512,24987.35,9.632554512,0,23.58,0.017738277,10006.14,1.795678979,299.58,61.26,0.583983231,2950.69,4.924014527,66012.76,29.69570601,28990.52,6.076614586,0.000194585,34.38,0.053227046,22970.04,2.751020785,6803.1,2.725016404,189.22,658.73,99.11,98.09,96.8,Normal,Normal
1575,Tool1,P8CB1600L200,P8CB1600HC10,RUN_1ST_23,CB,2011-06-08 18:32,NG,339.5,0.500387212,359.46,0.498555716,135,0,0.107,0.01,36.22,0.420437483,1986.44,3.408249054,40027.18,39.80218471,24984.03,3.979248263,0,23.65,0.017297165,10005.94,1.918779182,269.55,61.72,0.503728971,2949.09,3.038676602,66010.36,39.38140419,28990.51,5.881165463,0.000228542,34.44,0.058008312,22970.01,2.654997245,6804.04,2.666065122,236.83,269.79,99.33,98.08,96.47,Normal,Normal
1576,Tool1,P8CB1600L200,P8CB1600H712,RUN_1ST_23,CB,2011-06-08 18:35,NG,339.62,0.498642267,359.58,0.493372859,135,0,0.107625,0.01,37,0,1984.61,4.15522036,40030.96,47.91045665,24985.57,6.804125548,0,23.71,0.012199886,10005.08,2.229237103,338.89,62.63,0.484183112,2937.64,3.22293016,66012.53,30.09257789,28990.8,6.926300972,0.00020538,34.55,0.058207605,22970.16,2.680100215,6803.96,2.450851401,162.36,563.76,99.41,98.02,96.43,Normal,Normal
1577,Tool4,P8CB1600LC00,P8CB1600HQ14,RUN_1ST_23,CB,2011-06-08 20:22,OK,339.57,0.494832356,359.48,0.500149424,135,0,0.089625,0,30,0,1882.27,4.271940011,40052.77,15.11707704,25012.97,7.735590827,0,22.67,0.011801297,9883.43,1.576870731,3315.63,49.29,0.501321006,2740.82,9.504712677,66034.63,38.21967937,29020.12,6.775199056,0.000232788,32.99,0.073651326,22709.94,4.120632362,6805.39,1.876725254,117.19,251.72,100.58,100.05,98.84,Normal,Normal
1578,Tool4,P8CB1600L800,P8CB1600HA07,RUN_1ST_23,CB,2011-06-08 21:03,NG,337.78,0.677701726,358.74,0.50588161,131,0,0.084,0,31.77,0.423915106,1891.8,3.08469248,40041.28,16.34725691,25009.85,4.762908561,0,22.54,0.010198868,9896.79,2.469144344,2484.77,51.61,0.506823217,2717.51,7.901658639,66027.44,34.31926005,29017.88,5.829251658,0.000177093,33.01,0.08432581,22720.46,4.986415625,6803.81,2.330427911,168.71,182.63,101.63,100.61,98.46,Normal,Normal
